line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
1188;bza;Bandi;Bandi language;;dmn;Mande;;;;;Gbandi
1189;bzb;Andio;Andio language;;;;;;;
1190;bzd;Bribri;Bribri language;;cba;Chibchan;;;;Latn;
1191;bze;Jenaama Bozo;Jenaama Bozo language;;;;;;;
1192;bzf;Boikin;Boikin language;;;;;;;
1193;bzg;Babuza;Babuza language;;map;Austronesian;;;;;Favorlang,Poavosa,Taokas
1194;bzh;Mapos Buang;Mapos Buang language;;poz-ocw;Western Oceanic;;;;Latn;
1195;bzi;Bisu;Bisu language;;tbq-lol;Loloish;;;;;
1196;bzj;Belizean Creole;Belizean Creole language;;;;;;Latn;Belizean Creole English,Belizean Kriol,Belize Kriol English,Kriol
1197;bzk;Nicaraguan Creole;Nicaraguan Creole language;;;;;;Latn;Nicaraguan Creole English,Nicaragua Creole English
1198;bzl;Boano (Sulawesi);Boano (Sulawesi) language;;poz;Malayo-Polynesian;;;;Latn;Boano,Austronesian Boano,Totoli Boano
1199;bzm;Bolondo;Bolondo language;;bnt;Bantu;;;;Latn;
1200;bzn;Boano (Maluku);Boano (Maluku) language;;poz;Malayo-Polynesian;;;;Latn;Boano,Austronesian Boano,Seram Boano
1201;bzo;Bozaba;Bozaba language;;bnt;Bantu;;;;Latn;
1202;bzp;Kemberano;Kemberano language;;ngf-sbh;South Bird's Head;;;;Latn;
1203;bzq;Buli (Indonesia);Buli (Indonesia) language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;Buli
1204;bzr;Biri;Biri language;;aus-pam;Pama-Nyungan;;;;Latn;
1205;bzs;Brazilian Sign Language;Brazilian Sign Language;;sgn;sign;;;;;LGB,LSB,LSCB,Libras
1206;bzu;Burmeso;Burmeso language;;;;;;Latn;
1207;bzv;Bebe;Bebe language;;nic-bod;Bantoid;;;;Latn;Naami
1208;bzw;Basa;Basa language;;nic-knj;Kainji;;;;Latn;Basa (Nigeria),Basa-Benue
1209;bzx;Hainyaxo Bozo;Hainyaxo Bozo language;;dmn;Mande;;;;Latn;
1210;bzy;Obanliku;Obanliku language;;nic-bco;Benue-Congo;;;;Latn;
1211;bzz;Evant;Evant language;;nic-bod;Bantoid;;;;Latn;
1212;ca;Catalan;Catalan language;;roa;Romance;sortkey;;;Latn;Valencian
1213;caa;Ch'orti';Ch'orti' language;;myn;Mayan;;;;Latn;Chorti
1214;cab;Garifuna;Garifuna language;;awd;Arawakan;;;;Latn;
1215;cac;Chuj;Chuj language;;myn;Mayan;;;;Latn;
1216;cad;Caddo;Caddo language;;cdd;Caddoan;;;;Latn;
1217;cae;Laalaa;Laalaa language;;alv-sng;Senegambian;;;;Latn;
1218;caf;Southern Carrier;Southern Carrier language;;ath;Athabaskan;;;;Latn;
1219;cag;Nivaclé;Nivaclé language;;sai-mtc;Matacoan;;;;Latn;
1220;cah;Cahuarano;Cahuarano language;;sai-zap;Zaparoan;;;;Latn;
1221;caj;Chané;Chané language;;awd;Arawakan;;;;Latn;
1222;cak;Cakchiquel;Cakchiquel language;;myn;Mayan;;;;Latn;Kaqchikel,Kakchiquel,Cachiquel
1223;cal;Carolinian;Carolinian language;;poz-mic;Micronesian;;;;Latn;
1224;cam;Cemuhî;Cemuhî language;;poz-cln;New Caledonian;;;;Latn;
1225;can;Chambri;Chambri language;;paa-lsp;Lower Sepik;;;;Latn;
1226;cao;Chácobo;Chácobo language;;sai-pan;Panoan;;;;Latn;
1227;cap;Chipaya;Chipaya language;;sai-ucp;Uru-Chipaya;;;;Latn;
1228;caq;Car Nicobarese;Car Nicobarese language;;aav;Austro-Asiatic;;;;Latn;
1229;car;Galibi Carib;Galibi Carib language;;sai-car;Cariban;;;;Latn;Carib,Caribe,Cariña,Galibi,Galibí,Kalihna,Kali'na,Kalinya,Maraworno,Marworno
1230;cas;Tsimané;Tsimané language;;;;;;Latn;Chimané,Mosetén
1231;cau-abz-pro;Proto-Abkhaz-Abaza;Proto-Abkhaz-Abaza language;reconstructed;cau-abz;Abkhaz-Abaza;;;exceptional;Latinx;Proto-Abazgi,Proto-Abkhaz-Tapanta
1232;cau-ava-pro;Proto-Avaro-Andian;Proto-Avaro-Andian language;reconstructed;cau-ava;Avaro-Andian;;;exceptional;Latinx;Proto-Avar-Andian,Proto-Avar-Andi,Proto-Avar-Andic,Proto-Andian
1233;cau-cir-pro;Proto-Circassian;Proto-Circassian language;reconstructed;cau-cir;Circassian;;;exceptional;Latinx;Proto-Adyghe-Kabardian,Proto-Adyghe-Circassian
1234;cau-drg-pro;Proto-Dargwa;Proto-Dargwa language;reconstructed;cau-drg;Dargwa;;;exceptional;Latinx;Proto-Dargin
1235;cau-lzg-pro;Proto-Lezghian;Proto-Lezghian language;reconstructed;cau-lzg;Lezghian;;;exceptional;Latinx;Proto-Lezgi,Proto-Lezgian,Proto-Lezgic
1236;cau-nec-pro;Proto-Northeast Caucasian;Proto-Northeast Caucasian language;reconstructed;cau-nec;Northeast Caucasian;;;exceptional;Latinx;
1237;cau-nkh-pro;Proto-Nakh;Proto-Nakh language;reconstructed;cau-nkh;Nakh;;;exceptional;Latinx;
1238;cau-nwc-pro;Proto-Northwest Caucasian;Proto-Northwest Caucasian language;reconstructed;cau-nwc;Northwest Caucasian;;;exceptional;Latinx;
1239;cau-tsz-pro;Proto-Tsezian;Proto-Tsezian language;reconstructed;cau-tsz;Tsezian;;;exceptional;Latinx;Proto-Tsezic,Proto-Didoic
1240;cav;Cavineña;Cavineña language;;sai-tac;Tacanan;;;;Latn;Cavinena
1241;caw;Callawalla;Callawalla language;;qfa-mix;mixed;;;;Latn;
1242;cax;Chiquitano;Chiquitano language;;qfa-iso;isolate;;;;Latn;
1243;cay;Cayuga;Cayuga language;;iro;Iroquoian;;;;Latn;
1244;caz;Canichana;Canichana language;;qfa-iso;isolate;;;;Latn;
1245;cba-ata;Atanques;Atanques language;;cba;Chibchan;;;exceptional;Latn;Atanque,Cancuamo,Kankuamo,Kankwe,Kankuí,Atanke
1246;cba-cat;Catío Chibcha;Catío Chibcha language;;cba;Chibchan;;;exceptional;Latn;Catio Chibcha,Old Catio
1247;cba-dor;Dorasque;Dorasque language;;cba;Chibchan;;;exceptional;Latn;Chumulu,Changuena,Changuina,Chánguena,Gualaca
1248;cba-dui;Duit;Duit language;;cba;Chibchan;;;exceptional;Latn;
1249;cba-hue;Huetar;Huetar language;;cba;Chibchan;;;exceptional;Latn;Güetar,Guetar,Brusela
1250;cba-nut;Nutabe;Nutabe language;;cba;Chibchan;;;exceptional;Latn;Nutabane
1251;cba-pro;Proto-Chibchan;Proto-Chibchan language;reconstructed;cba;Chibchan;;;exceptional;Latinx;
1252;cbb;Cabiyarí;Cabiyarí language;;awd-nwk;Nawiki;;;;Latn;
1253;cbc;Carapana;Carapana language;;sai-tuc;Tucanoan;;;;Latn;
1254;cbd;Carijona;Carijona language;;sai-car;Cariban;;;;Latn;Carihona,Karijona,Karihona,Jianacoto,Jianácoto,Hianakoto,Hianacoto,Hianákoto,Guaque,Omagua,Umaua,Umawa
1255;cbg;Chimila;Chimila language;;cba;Chibchan;;;;Latn;
1256;cbi;Chachi;Chachi language;;sai-bar;Barbacoan;;;;Latn;Cha'palaa,Chapalaa,Cha'palaachi,Chapalaachi,Cayapa
1257;cbj;Ede Cabe;Ede Cabe language;;alv-von;Volta-Niger;;;;Latn;
1258;cbk;Chavacano;Chavacano language;;crp;creole or pidgin;;;;Latn;Zamboanga Chavacano
1259;cbl;Bualkhaw Chin;Bualkhaw Chin language;;tbq-kuk;Kukish;;;;;Bualkhaw
1260;cbn;Nyah Kur;Nyah Kur language;;aav;Austro-Asiatic;;;;Thai;Nyahkur
1261;cbo;Izora;Izora language;;nic-knj;Kainji;;;;Latn;
1262;cbq;Shuba;Shuba language;;nic-knj;Kainji;;;;Latn;Tsucuba,Cuba
1263;cbr;Cashibo-Cacataibo;Cashibo-Cacataibo language;;sai-pan;Panoan;;;;Latn;Cashibo,Cacataibo
1264;cbs;Cashinahua;Cashinahua language;;sai-pan;Panoan;;;;Latn;
1265;cbt;Chayahuita;Chayahuita language;;;;;;Latn;
1266;cbu;Candoshi-Shapra;Candoshi-Shapra language;;;;;;Latn;
1267;cbv;Cacua;Cacua language;;;;;;Latn;
1268;cbw;Kinabalian;Kinabalian language;;phi;Philippine;;;;Latn;
1269;cby;Carabayo;Carabayo language;;sai-tyu;Ticuna-Yuri;;;;Latn;Caraballo,Yuri,Aroje,Yacumo,Maku,Macu,Macusa
1270;cca;Cauca;Cauca language;;sai-chc;Chocoan;;;;Latn;
1271;ccc;Chamicuro;Chamicuro language;;awd;Arawakan;;;;Latn;
1272;ccd;Cafundo Creole;Cafundo Creole language;;;;;;Latn;
1273;cce;Chopi;Chopi language;;bnt;Bantu;;;;Latn;
1274;ccg;Chamba Daka;Chamba Daka language;;nic-bco;Benue-Congo;;;;;Samba Daka,Nakanyare
1275;cch;Atsam;Atsam language;;nic-knj;Kainji;;;;Latn;
1276;ccj;Kasanga;Kasanga language;;alv-sng;Senegambian;;;;Latn;
1277;ccl;Cutchi-Swahili;Cutchi-Swahili language;;crp;creole or pidgin;;;;Latn;
1278;ccm;Malaccan Creole Malay;Malaccan Creole Malay language;;crp;creole or pidgin;;;;Latn;
1279;ccn-pro;Proto-North Caucasian;Proto-North Caucasian language;reconstructed;ccn;North Caucasian;;;exceptional;Latinx;
1280;cco;Comaltepec Chinantec;Comaltepec Chinantec language;;omq;Oto-Manguean;;;;Latn;
1281;ccp;Chakma;Chakma language;;inc;Indo-Aryan;;;;Cakm;
1282;ccr;Cacaopera;Cacaopera language;;nai-min;Misumalpan;;;;Latn;
1283;ccs-gzn-pro;Proto-Georgian-Zan;Proto-Georgian-Zan language;reconstructed;ccs-gzn;Georgian-Zan;;autodetect;exceptional;Latinx;Proto-Karto-Zan
1284;ccs-pro;Proto-Kartvelian;Proto-Kartvelian language;reconstructed;ccs;Kartvelian;;autodetect;exceptional;Latinx;
1285;cda;Choni;Choni language;;sit;Sino-Tibetan;;;;;
1286;cdc-cbm-pro;Proto-Central Chadic;Proto-Central Chadic language;reconstructed;cdc-cbm;Central Chadic;;;exceptional;Latn;Proto-Central-Chadic,Proto-Biu-Mandara
1287;cdc-pro;Proto-Chadic;Proto-Chadic language;reconstructed;cdc;Chadic;;;exceptional;Latn;
1288;cdd-pro;Proto-Caddoan;Proto-Caddoan language;reconstructed;cdd;Caddoan;;;exceptional;Latinx;
1289;cde;Chenchu;Chenchu language;;dra;Dravidian;;;;;
1290;cdf;Chiru;Chiru language;;tbq-kuk;Kukish;;;;;
1291;cdg;Chamari;Chamari language;;;;;;;
1292;cdh;Chambeali;Chambeali language;;;;;;;
1293;cdi;Chodri;Chodri language;;;;;;;
1294;cdj;Churahi;Churahi language;;;;;;;
1295;cdm;Chepang;Chepang language;;sit;Sino-Tibetan;;;;Deva;
1296;cdn;Chaudangsi;Chaudangsi language;;sit;Sino-Tibetan;;;;;
1297;cdo;Min Dong;Min Dong language;;zhx;Sinitic;;;;Hani;Min Dong Chinese
1298;cdr;Cinda-Regi-Tiyal;Cinda-Regi-Tiyal language;;nic-bco;Benue-Congo;;;;Latn;
1299;cds;Chadian Sign Language;Chadian Sign Language;;sgn;sign;;;;;
1300;cdy;Chadong;Chadong language;;;;;;;
1301;cdz;Koda;Koda language;;mun;Munda;;;;;
1302;ce;Chechen;Chechen language;;cau-nkh;Nakh;;autodetect;;Cyrl;
1303;cea;Lower Chehalis;Lower Chehalis language;;sal;Salishan;;;;Latn;
1304;ceb;Cebuano;Cebuano language;;phi;Philippine;;;;Latn;
1305;ceg;Chamacoco;Chamacoco language;;;;;;;
1306;cel-bry-pro;Proto-Brythonic;Proto-Brythonic language;;cel-bry;Brythonic;;;exceptional;Latinx;Proto-Brittonic
1307;cel-gal;Gallaecian;Gallaecian language;;cel;Celtic;;;exceptional;;
1308;cel-gau;Gaulish;Gaulish language;;cel;Celtic;;;exceptional;Latn,Grek;
1309;cel-pro;Proto-Celtic;Proto-Celtic language;reconstructed;cel;Celtic;sortkey;;exceptional;Latinx;
1310;cen;Cen;Cen language;;;;;;;
1311;cet;Centúúm;Centúúm language;;;;;;;
1312;cfa;Dijim-Bwilim;Dijim-Bwilim language;;;;;;;
1313;cfd;Cara;Cara language;;alv;Atlantic-Congo;;;;Latn;
1314;cfg;Como Karim;Como Karim language;;;;;;;
1315;cfm;Falam Chin;Falam Chin language;;tbq-kuk;Kukish;;;;;Falam
1316;cga;Changriwa;Changriwa language;;;;;;;
1317;cgc;Kagayanen;Kagayanen language;;;;;;;
1318;cgg;Rukiga;Rukiga language;;bnt;Bantu;;;;Latn;
1319;cgk;Chocangacakha;Chocangacakha language;;;;;;;
1320;ch;Chamorro;Chamorro language;;poz-sus;Sunda-Sulawesi;;;;Latn;Chamoru
1321;chb;Chibcha;Chibcha language;;;;;;;
1322;chc;Catawba;Catawba language;;nai-cat;Catawban;;;;Latn;
1323;chd;Highland Oaxaca Chontal;Highland Oaxaca Chontal language;;nai-tqn;Tequistlatecan;;;;Latn;Oaxaca Chontal,Oaxacan Chontal,Chontal,Tequistlatec,Mountain Tequistlateco,Highland Chontal,Mountain Chontal
1324;chf;Tabasco Chontal;Tabasco Chontal language;;;;;;;
1325;chg;Chagatai;Chagatai language;;trk;Turkic;;;;Arab;
1326;chh;Chinook;Chinook language;;nai-ckn;Chinookan;;;;Latn;
1327;chi-pro;Proto-Chimakuan;Proto-Chimakuan language;reconstructed;chi;Chimakuan;;;exceptional;Latinx;
1328;chj;Ojitlán Chinantec;Ojitlán Chinantec language;;omq;Oto-Manguean;;;;Latn;
1329;chk;Chuukese;Chuukese language;;poz-mic;Micronesian;;;;Latn;
1330;chl;Cahuilla;Cahuilla language;;azc-cup;Cupan;;autodetect;;Latn;
1331;chm;Eastern Mari;Eastern Mari language;;urj;Uralic;;autodetect;;Cyrl;Meadow Mari,Lowland Mari,Midland Mari,Standard Mari,Upo Mari,Mari,Mari (Russia)
1332;chn;Chinook Jargon;Chinook Jargon language;;crp;creole or pidgin;;;;Latn,Dupl;
1333;cho;Choctaw;Choctaw language;;nai-mus;Muskogean;;;;Latn;
1334;chp;Chipewyan;Chipewyan language;;ath-nor;North Athabaskan;;;;Latn;Dëne Sųłiné,Dënesųłiné,Dëne,Dene Suline,Denesuline,Dene
1335;chq;Quiotepec Chinantec;Quiotepec Chinantec language;;omq;Oto-Manguean;;;;Latn;
1336;chr;Cherokee;Cherokee language;;iro;Iroquoian;;;;Cher;
1337;cht;Cholón;Cholón language;;;;;;;
1338;chw;Chuwabu;Chuwabu language;;bnt;Bantu;;;;Latn;
1339;chx;Chantyal;Chantyal language;;;;;;;
1340;chy;Cheyenne;Cheyenne language;;alg;Algonquian;;;;Latn;
1341;chz;Ozumacín Chinantec;Ozumacín Chinantec language;;omq;Oto-Manguean;;;;Latn;
1342;cia;Cia-Cia;Cia-Cia language;;poz-mun;Muna-Buton;;;;Hang,Latn;
1343;cib;Ci Gbe;Ci Gbe language;;;;;;;
1344;cic;Chickasaw;Chickasaw language;;nai-mus;Muskogean;;;;Latn;
1345;cid;Chimariko;Chimariko language;;qfa-iso;isolate;;;;;
1346;cie;Cineni;Cineni language;;;;;;;
1347;cih;Chinali;Chinali language;;;;;;;
1348;cik;Chitkuli Kinnauri;Chitkuli Kinnauri language;;;;;;;
1349;cim;Cimbrian;Cimbrian language;;gmw;West Germanic;;;;Latn;
1350;cin;Cinta Larga;Cinta Larga language;;tup;Tupian;;;;Latn;
1351;cip;Chiapanec;Chiapanec language;;;;;;;
1352;cir;Tiri;Tiri language;;poz-cln;New Caledonian;;;;;Tîrî,Ciri,Tinrin,Méa,Haméa
1353;ciy;Chaima;Chaima language;;sai-car;Cariban;;;;Latn;
1354;cja;Western Cham;Western Cham language;;cmc;Chamic;;;;Arab;
1355;cje;Chru;Chru language;;cmc;Chamic;;;;Latn;
1356;cjh;Upper Chehalis;Upper Chehalis language;;;;;;;
1357;cji;Chamalal;Chamalal language;;cau-ava;Avaro-Andian;;;;Cyrl;
1358;cjk;Chokwe;Chokwe language;;bnt;Bantu;;;;Latn;
1359;cjm;Eastern Cham;Eastern Cham language;;cmc;Chamic;;;;Cham;
1360;cjn;Chenapian;Chenapian language;;;;;;;
1361;cjo;Ashéninka Pajonal;Ashéninka Pajonal language;;awd;Arawakan;;;;Latn;
1362;cjp;Cabécar;Cabécar language;;;;;;;
1363;cjs;Shor;Shor language;;trk;Turkic;;;;Cyrl;
1364;cjv;Chuave;Chuave language;;;;;;;
1365;cjy;Jin;Jin language;;zhx;Sinitic;;;;Hani;Jinyu,Jinhua,Jinese,Shanxinese,Jin Chinese,Jinyu Chinese
1366;ckb;Central Kurdish;Central Kurdish language;;ira-wes;Western Iranian;;;;ku-Arab;Sorani
1367;ckh;Chak;Chak language;;sit;Sino-Tibetan;;;;;
1368;ckl;Cibak;Cibak language;;cdc-cbm;Central Chadic;;;;;Chibuk,Chibok,Chibbak,Chibbuk,Kyibaku,Kibbaku,Kibaku
1369;ckn;Kaang Chin;Kaang Chin language;;tbq-kuk;Kukish;;;;;Kaang
1370;cko;Anufo;Anufo language;;;;;;;
1371;ckq;Kajakse;Kajakse language;;;;;;;
1372;ckr;Kairak;Kairak language;;;;;;;
1373;cks;Tayo;Tayo language;;;;;;;
1374;ckt;Chukchi;Chukchi language;;qfa-cka;Chukotko-Kamchatkan;;;;Cyrl;
1375;cku;Koasati;Koasati language;;nai-mus;Muskogean;;;;Latn;
1376;ckv;Kavalan;Kavalan language;;map;Austronesian;;;;Latn;Kebalan
1377;ckx;Caka;Caka language;;nic-bod;Bantoid;;;;Latn;
1378;cky;Cakfem-Mushere;Cakfem-Mushere language;;;;;;;
1379;ckz;Cakchiquel-Quiché Mixed Language;Cakchiquel-Quiché Mixed Language;;myn;Mayan;;;;;Cauque Mayan
1380;cla;Ron;Ron language;;cdc-wst;West Chadic;;;;Latn;Bokkos,Daffo-Butura,Shagawu
1381;clc;Chilcotin;Chilcotin language;;;;;;;
1382;cld;Chaldean Neo-Aramaic;Chaldean Neo-Aramaic language;;sem-ara;Aramaic;;;;;
1383;cle;Lealao Chinantec;Lealao Chinantec language;;omq;Oto-Manguean;;;;Latn;
1384;clh;Chilisso;Chilisso language;;;;;;;
1385;cli;Chakali;Chakali language;;;;;;;
1386;clj;Laitu Chin;Laitu Chin language;;tbq-kuk;Kukish;;;;;Laitu
1387;clk;Idu;Idu language;;;;;;;Idu-Mishmi,Idu Mishmi
1388;cll;Chala;Chala language;;;;;;;
1389;clm;Klallam;Klallam language;;;;;;;Clallam,S'Klallam
1390;clo;Lowland Oaxaca Chontal;Lowland Oaxaca Chontal language;;nai-tqn;Tequistlatecan;;;;Latn;Oaxaca Chontal,Oaxacan Chontal,Chontal,Huamelultec,Huamelula Chontal,Coastal Chontal
1391;clt;Lautu Chin;Lautu Chin language;;tbq-kuk;Kukish;;;;;Lautu
1392;clu;Caluyanun;Caluyanun language;;;;;;;
1393;clw;Chulym;Chulym language;;trk;Turkic;;;;;Chulim,Chulym-Turkic,Küerik,Chulym Tatar,Melets Tatar
1394;cly;Eastern Highland Chatino;Eastern Highland Chatino language;;;;;;;
1395;cma;Maa;Maa language;;aav-ban;Bahnaric;;;;;
1396;cmc-pro;Proto-Chamic;Proto-Chamic language;reconstructed;cmc;Chamic;;;exceptional;Latinx;
1397;cme;Cerma;Cerma language;;;;;;;
1398;cmg;Classical Mongolian;Classical Mongolian language;;xgn;Mongolic;;;;Mong;
1399;cmi;Emberá-Chamí;Emberá-Chamí language;;sai-chc;Chocoan;;;;Latn;
1400;cml;Campalagian;Campalagian language;;;;;;;
1401;cmm;Michigamea;Michigamea language;;sio;Siouan;;;;;
1402;cmn;Mandarin;Mandarin language;;zhx;Sinitic;;;;Hani;Mandarin Chinese,Putonghua,Guoyu,Huayu,Guanhua,Beifanghua,Standard Chinese
1403;cmo;Central Mnong;Central Mnong language;;;;;;;
1404;cmr;Mro Chin;Mro Chin language;;tbq-kuk;Kukish;;;;;Mro-Khimi Chin,Mro,Mro-Khimi
1405;cms;Messapic;Messapic language;;ine;Indo-European;;;;;Messapian
1406;cmt;Camtho;Camtho language;;;;;;;
1407;cna;Changthang;Changthang language;;;;;;;
1408;cnb;Chinbon Chin;Chinbon Chin language;;tbq-kuk;Kukish;;;;;Chinbon
1409;cnc;Côông;Côông language;;tbq-lol;Loloish;;;;;
1410;cng;Northern Qiang;Northern Qiang language;;;;;;;
1411;cnh;Lai;Lai language;;tbq-kuk;Kukish;;;;;Haka Chin,Haka
1412;cni;Asháninka;Asháninka language;;awd;Arawakan;;;;Latn;Ashaninka
1413;cnk;Khumi Chin;Khumi Chin language;;tbq-kuk;Kukish;;;;;Khumi,Khami,Nisay,Nise,Eastern Khumi,Eastern Khumi Chin
1414;cnl;Lalana Chinantec;Lalana Chinantec language;;omq;Oto-Manguean;;;;Latn;
1415;cno;Con;Con language;;aav;Austro-Asiatic;;;;;
1416;cns;Central Asmat;Central Asmat language;;;;;;;
1417;cnt;Tepetotutla Chinantec;Tepetotutla Chinantec language;;omq;Oto-Manguean;;;;Latn;
1418;cnu;Chenoua;Chenoua language;;ber;Berber;;;;;Shenwa
1419;cnw;Ngawn Chin;Ngawn Chin language;;tbq-kuk;Kukish;;;;;Ngawn
1420;cnx;Middle Cornish;Middle Cornish language;;cel-bry;Brythonic;;;;Latn;
1421;co;Corsican;Corsican language;;roa;Romance;;;;Latn;Corsu
1422;coa;Cocos Islands Malay;Cocos Islands Malay language;;;;;;;
1423;cob;Chicomuceltec;Chicomuceltec language;;myn;Mayan;;;;Latn;
1424;coc;Cocopa;Cocopa language;;nai-yuc;Yuman-Cochimí;;;;Latn;
1425;cod;Cocama;Cocama language;;tup;Tupian;;;;;Kokama,Kokáma,Cocama-Cocamilla,Kukama-Kukamiria,Cocamilla,Kokamíya,Cocaima
1426;coe;Koreguaje;Koreguaje language;;sai-tuc;Tucanoan;;;;Latn;
1427;cof;Tsafiki;Tsafiki language;;sai-bar;Barbacoan;;;;Latn;Colorado,Tsáchila
1428;cog;Chong;Chong language;;aav;Austro-Asiatic;sortkey;;;Thai,Khmr;
1429;coh;Chichonyi-Chidzihana-Chikauma;Chichonyi-Chidzihana-Chikauma language;;;;;;;
1430;coj;Cochimi;Cochimi language;;nai-yuc;Yuman-Cochimí;;;;Latn;
1431;cok;Santa Teresa Cora;Santa Teresa Cora language;;azc;Uto-Aztecan;;;;Latn;
1432;col;Columbia-Wenatchi;Columbia-Wenatchi language;;sal;Salishan;;;;Latn;Columbia-Wenatchee,Columbia-Moses,Nxaamxcin,Wenatchi,Wenatchee
1433;com;Comanche;Comanche language;;azc-num;Numic;;;;Latn;
1434;con;Cofán;Cofán language;;qfa-iso;isolate;;;;;Cofan,Kofan,Kofane,A'ingae,Maku,Macu
1435;coo;Comox;Comox language;;sal;Salishan;;;;Latn;
1436;cop;Coptic;Coptic language;;egx;Egyptian;;;;Copt;Akhmimic,Assiutic,Bashmuric,Bohairic,Faiyumic,Fayyumic,Lycopolitan,Memphitic,Mesokemic,Oxyrhynchite,Sahidic,Subakhmimic,Thebaic
1437;coq;Coquille;Coquille language;;ath-pco;Pacific Coast Athabaskan;;;;Latn;
1438;cot;Caquinte;Caquinte language;;awd;Arawakan;;;;Latn;
1439;cou;Wamey;Wamey language;;;;;;;
1440;cov;Cao Miao;Cao Miao language;;qfa-tak;Tai-Kadai;;;;;
1441;cow;Cowlitz;Cowlitz language;;sal;Salishan;;;;Latn;
1442;cox;Nanti;Nanti language;;awd;Arawakan;;;;Latn;
1443;coy;Coyaima;Coyaima language;;sai-car;Cariban;;;;Latn;
1444;coz;Chochotec;Chochotec language;;omq;Oto-Manguean;;;;Latn;Chocho,Chocholtec
1445;cpa;Palantla Chinantec;Palantla Chinantec language;;omq;Oto-Manguean;;;;Latn;
1446;cpb;Ucayali-Yurúa Ashéninka;Ucayali-Yurúa Ashéninka language;;awd;Arawakan;;;;Latn;
1447;cpc;Ajyíninka Apurucayali;Ajyíninka Apurucayali language;;awd;Arawakan;;;;Latn;
1448;cpe-mar;Maroon Spirit Language;Maroon Spirit Language;;crp;creole or pidgin;;;exceptional;Latn;Jamaican Maroon Spirit Possession Language
1449;cpe-spp;Samoan Plantation Pidgin;Samoan Plantation Pidgin language;;crp;creole or pidgin;;;exceptional;Latn;
1450;cpg;Cappadocian Greek;Cappadocian Greek language;;grk;Hellenic;sortkey;;;polytonic,fa-Arab;Cappadocian
1451;cpi;Chinese Pidgin English;Chinese Pidgin English language;;crp;creole or pidgin;;;;Latn;
1452;cpn;Cherepon;Cherepon language;;;;;;;
1453;cpo;Kpee;Kpee language;;dmn;Mande;;;;;Kpeego,Kpeen,Numu
1454;cps;Capiznon;Capiznon language;;;;;;;
1455;cpu;Pichis Ashéninka;Pichis Ashéninka language;;awd;Arawakan;;;;Latn;
1456;cpx;Puxian;Puxian language;;zhx;Sinitic;;;;Hani;Pu-Xian,Puxian Min,Pu-Xian Min,Pu Xian,Pu Xian Chinese,Putian,Xinghua,Hinghwa
1457;cpy;South Ucayali Ashéninka;South Ucayali Ashéninka language;;awd;Arawakan;;;;Latn;
1458;cqd;Chuanqiandian Cluster Miao;Chuanqiandian Cluster Miao language;;hmn;Hmong;;;;Latn,Plrd;
1459;cr;Cree;Cree language;;alg;Algonquian;;;;Cans,Latn;
1460;cra;Chara;Chara language;;;;;;;
1461;crb;Island Carib;Island Carib language;;awd;Arawakan;;;;Latn;
1462;crc;Lonwolwol;Lonwolwol language;;poz-oce;Oceanic;;;;Latn;
1463;crd;Coeur d'Alene;Coeur d'Alene language;;;;;;Latn;
1464;crf;Caramanta;Caramanta language;;sai-chc;Chocoan;;;;Latn;
1465;crg;Michif;Michif language;;qfa-mix;mixed;;;;Latn;
1466;crh;Crimean Tatar;Crimean Tatar language;;trk;Turkic;;;;Latn,Cyrl;
1467;cri;Sãotomense;Sãotomense language;;;;;;Latn;Forro,São Tomense
1468;crj;Southern East Cree;Southern East Cree language;;alg;Algonquian;;;;Cans;
1469;crk;Plains Cree;Plains Cree language;;alg;Algonquian;;;;Cans,Latn;
1470;crl;Northern East Cree;Northern East Cree language;;alg;Algonquian;;;;Cans;
1471;crm;Moose Cree;Moose Cree language;;alg;Algonquian;;;;Cans;
1472;crn;Cora;Cora language;;azc;Uto-Aztecan;;;;Latn;
1473;cro;Crow;Crow language;;sio;Siouan;;;;Latn;Apsalooke
1474;crp-gep;Greenlandic Pidgin;Greenlandic Pidgin language;;crp;creole or pidgin;;;exceptional;Latn;West Greenlandic Pidgin,Greenlandic Eskimo Pidgin
1475;crp-rsn;Russenorsk;Russenorsk language;;crp;creole or pidgin;;;exceptional;Cyrl,Latn;
1476;crp-tpr;Taimyr Pidgin Russian;Taimyr Pidgin Russian language;;crp;creole or pidgin;;;exceptional;Cyrl;
1477;crq;Iyo'wujwa Chorote;Iyo'wujwa Chorote language;;sai-mtc;Matacoan;;;;Latn;
1478;crr;Carolina Algonquian;Carolina Algonquian language;;alg;Algonquian;;;;Latn;
1479;crs;Seychellois Creole;Seychellois Creole language;;;;;;Latn;
1480;crt;Iyojwa'ja Chorote;Iyojwa'ja Chorote language;;sai-mtc;Matacoan;;;;Latn;
1481;crv;Chaura;Chaura language;;aav;Austro-Asiatic;;;;;Tutet
1482;crw;Chrau;Chrau language;;aav-ban;Bahnaric;;;;;
1483;crx;Carrier;Carrier language;;ath;Athabaskan;;;;Latn;
1484;cry;Cori;Cori language;;;;;;;
1485;crz;Cruzeño;Cruzeño language;;nai-chu;Chumashan;;;;Latn;
1486;cs;Czech;Czech language;;zlw;West Slavic;sortkey;;;Latn;
